environment,candidate,split,collateral_disrupted_calls,benign_cost,scenario,policy,seed,malicious,detection_step,response_step,containment_step,detection_time_capped,containment_time_capped,detected,contained,harmful_actions,exfil_actions,post_detection_harm,decoy_actions,alert_events,false_positive,false_containment,disrupted_actions,persistence_survived,evidence_completeness
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,0,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,0,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,0,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,0,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,0,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,0,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,0,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,1,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,1,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,1,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,1,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,1,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,1,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,1,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,2,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,2,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,2,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,2,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,2,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,2,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,2,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,3,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,3,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,3,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,3,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,3,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,3,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,3,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,4,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,4,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,4,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,4,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,4,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,4,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,4,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,5,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,5,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,5,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,5,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,5,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,5,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,5,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,6,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,6,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,6,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,6,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,6,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,6,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,6,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,7,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,7,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,7,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,7,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,7,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,7,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,7,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,8,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,8,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,8,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,8,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,8,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,8,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,8,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,9,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,9,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,9,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,9,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,9,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,9,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,9,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,10,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,10,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,10,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,10,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,10,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,10,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,10,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,11,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,11,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,11,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,11,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,11,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,11,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,11,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,12,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,12,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,12,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,12,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,12,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,12,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,12,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,13,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,13,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,13,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,13,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,13,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,13,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,13,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,14,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,14,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,14,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,14,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,14,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,14,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,14,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,15,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,15,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,15,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,15,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,15,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,15,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,15,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,16,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,16,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,16,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,16,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,16,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,16,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,16,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,17,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,17,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,17,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,17,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,17,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,17,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,17,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,18,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,18,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,18,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,18,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,18,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,18,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,18,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,19,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,19,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,19,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,19,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,19,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,19,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,19,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,20,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,20,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,20,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,20,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,20,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,20,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,20,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,21,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,21,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,21,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,21,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,21,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,21,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,21,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,22,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,22,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,22,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,22,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,22,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,22,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,22,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,23,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,23,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,23,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,23,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,23,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,23,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,23,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,24,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,24,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,24,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,24,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,24,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,24,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,24,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,25,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,25,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,25,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,25,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,25,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,25,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,25,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,26,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,26,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,26,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,26,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,26,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,26,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
patience_four,t3_l0,calibration,0.0,14.0,benign_drill,revoke,26,False,5,5,5,5,5,True,True,0,0,0,0,19,True,True,14,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,fast,revoke,27,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,switcher,revoke,27,True,3,3,,3,25,True,False,16,8,14,0,22,False,False,0,True,1.0
patience_four,t3_l0,calibration,0.0,0.0,slow,revoke,27,True,6,6,6,6,6,True,True,2,1,0,0,19,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,avoider,revoke,27,True,3,3,3,3,3,True,True,2,1,0,0,22,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,0.0,benign_build,revoke,27,False,,,,25,25,False,False,0,0,0,0,0,False,False,0,False,1.0
patience_four,t3_l0,calibration,0.0,13.0,benign_admin,revoke,27,False,3,3,3,3,3,True,True,0,0,0,0,15,True,True,13,False,1.0
